review,clean_text,rating,sentiment
"mantap ,barang ori keren.... pengiriman sangat cepat...",mantap barang ori keren kirim cepat,5,positive
sesuai deskripsi penjual pengiriman barang cepat kurir ramah,sesuai deskripsi jual kirim barang cepat kurir ramah,5,positive
Barang original iBox dan pengiriman cepat,barang original ibox kirim cepat,5,positive
pesen GO-SEND cepat sampai tujuan &  barang masih segel original. terimakasih toko iSmile ✌🏻,sen gosend cepat tuju barang segel original terimakasih toko ismile,5,positive
"Barang nyampe berfungsi dengan baik, mantap",barang nyampe fungsi mantap,5,positive
"barang sesuai,mantap
dapet kode ID/A
mudah2an awet gada masalah",barang sesuaimantap dapet kode ida mudah awet gada,5,positive
Barang sampai tepat pada waktunya. Produk dan warna sesuai dengan deskripsi. Thanks seller. Thanks Tokopedia,barang produk warna sesuai deskripsi thanks seller thanks tokopedia,5,positive
Mantap pengiriman cepat cs nya juga responsive banget,mantap kirim cepat nya responsive banget,5,positive
"Barang sesuai pesanan, pengiriman cepat, aman menggunakan buble wrap.",barang sesuai pesan kirim cepat aman buble wrap,5,positive
pertama kali beli hp online tapi barang sesuai bergaransi resmi dan segel aman. minta iBox di kasih juga PA/A hihi semoga bisa awet hp aku iniiii gemas sekali pinknya,kali beli online barang sesuai garansi resmi segel aman ibox kasih paa hihi moga awet iniiii gemas pinknya,5,positive
pengiriman aman dan cepat barang juga oke,kirim aman cepat barang oke,5,positive
"Packing aman pool
bubble nya tebel, ga ada keterangan nama produk di paket jadi lebih safety",packing aman pool bubble nya tebel terang nama produk paket safety,5,positive
"belum dibuka sih, karna rencana buat dijadikan hadiah hehehe, tapi salut sama packingnya yang cukup tebal menggunakan bubblewarp, sehingga keamanan barangnya terjamin, terima kasih..",buka sih karna rencana jadi hadiah hehehe salut packingnya tebal bubblewarp aman barang jamin terima kasih,5,positive
"Jujur sudah cek semua, bagus semua, mantap, terima kasihh",jujur cek bagus mantap terima kasihh,5,positive
Barang nya bagus. Semoga awet. Admin nya fast respond. Tp mintan kirim instant agak lama di pengirimannya aja.,barang nya bagus moga awet admin nya fast respond mintan kirim instant kirim aja,5,positive
"Tadinya takut mau beli, tapi mantep aja karna lihat review dan chat sellernya yg cepat jadi langsung CO. Ternyata barangnya worth it",takut beli mantep aja karna lihat review chat sellernya cepat langsung barang worth,5,positive
"Barang bagus, pengiriman nya juga aman gais walaupun agak degdegan waktu belum nyampe wkwk, tapi amanah kok baguss🙌🏻💗🤩🤩",barang bagus kirim nya aman gais degdegan nyampe wkwk amanah baguss,5,positive
"respon seller mantab, minta sameday langsung cepat sampai, dan barang diterima dengan ok",respon seller mantab sameday langsung cepat barang terima,5,positive
"first time beli hp online, mantap ngga nipu heheh",first time beli online mantap ngga nipu heheh,5,positive
"seneng banget akhirnya kebeli juga, menanti dari harga 11jutaan skrg dapet di harga 7,5juta. pas sahur lihat ada voucher tokped jadi 7,5jt lgsg gas cekout pake pengiriman instan, nyampe di hari yg sama, adminnya juga responnya ramah. seller memperhatikan request dr buyer, minta garansi yg GDN, dikasihnya sesuai. terimakasih ya kak, kapan2 aku beli iphone lagi disini",neng banget kebel harga juta skrg dapet harga juta pas sahur lihat voucher tokped lgsg gas cekout pake kirim instan nyampe adminnya responnya ramah seller perhati request buyer garansi gdn kasih sesuai terimakasih kak beli iphone,5,positive
"good, pengiriman sesuai, barang bagus tidak ada kendala",good kirim sesuai barang bagus kendala,5,positive
segel greenpel semua. mantapp. pengiriman stuck di lokasi terakhir. tapi bisa diambil.,segel greenpel mantapp kirim stuck lokasi ambil,5,positive
bagus sesuai harapan semoga awet gapapa walopun instan order jam 12 pickup jam 4 sore,bagus sesuai harap moga awet gapapa walopun instan order jam pickup jam sore,5,positive
"Barangnya produksi untuk asia bukan khusus Indonesia, kode asia. sampai saat ini oke",barang produksi asia khusus indonesia kode asia oke,5,positive
"mantap iphone 13 sudah mendarat, semoga awet dan bermanfaat.",mantap iphone darat moga awet manfaat,5,positive
Pengiriman sangat cepat dan barang sesuai pesanan. sudah kedua kalinya order dan selalu memuaskan,kirim cepat barang sesuai pesan kali order muas,5,positive
"Alhamdulillah, barang nyampe dg aman, pengiriman cepat via JNE regular checkout jum'at siang nyampe sabtu siang, dpt bonus free tg+clear case, maaf baru sempat ngasi ulasan, nyobain dlu seminggu pake, sampe skrg aman2 aja😁",alhamdulillah barang nyampe aman kirim cepat via jne regular checkout jumat siang nyampe sabtu siang dpt bonus free tgclear case maaf ngasi ulas nyobain dlu minggu pake sampe skrg aman aja,5,positive
"Barang sudah sampai, semua normal tidak ada kendala. saya req nya PA yg datang ID",barang normal kendala req nya,5,positive
"semoga awet hehe. admin seller nya cukup sabar melayani pertanyaan ***** saya hehe, makasih ya",moga awet hehe admin seller nya sabar layan hehe makasih,5,positive
"Barang original, next mau beli lagi disini",barang original next beli,5,positive
Barang ori.. Alhamdulillah aman sampai jepara cuma packingnya cuma pake bubble wrap doang.. Thanks ismile dan tokped dpt potongan 1.2jt 😍😍,barang ori alhamdulillah aman jepara packingnya pake bubble wrap doang thanks ismile tokped dpt potong,5,positive
"Pengiriman cepat , barang sesuai pesanan ,, semoga awet",kirim cepat barang sesuai pesan moga awet,5,positive
"overall bagus, dapet ip 13 PA/A (ibox) warna midnight. terimakasih smile id",overall bagus dapet paa ibox warna midnight terimakasih smile,5,positive
"Aman bgt harga lebih murah dari toko lain, pengiriman cepat. Respon admin mantab",aman bgt harga murah toko kirim cepat respon admin mantab,5,positive
barang sudah sampai original puas bgt belanja di sini sukses selalu buat agan,barang original puas bgt belanja sukses agan,5,positive
"cakeepp... tapi kyknya dpt batch 2021, semoga aman.

Tambahan, hati2 dengan oknum yang mengatasnamakan ismile yang akan mengambil kembali barang yang sdh dibeli. karena saya hampir kena, untungnya pihak admin ismile tokopedia sudah memperingatkan akan hal seperti ini. singkat cerita : order pengiriman pakai instan, 1-2 jam setelah sampai barangnya ternyata ada ojol yg di order oleh oknum yg mengatasnamakan ismile untuk mengambil paket yg telah dikirim sebelumnya. pihak ojol menelpon oknum, dan tlp tsb di berikan kesaya. saya infokan bahwa dari pihak admin ismile sdh memperingatkan akan hal ini. tlp lgsg dimatikan oleh oknum tersebut dan orderan ojol lgsg di cancel.

sekian terima kasih
semoga bisa membantu teman2 yang beli di ismile jg",cakeepp kyknya dpt batch moga aman tambah hati oknum mengatasnamakan ismile ambil barang sdh beli kena untung admin ismile tokopedia ingat singkat cerita order kirim pakai instan jam barang ojol order oknum mengatasnamakan ismile ambil paket kirim ojol telpon oknum tlp tsb saya info admin ismile sdh ingat tlp lgsg mati oknum order ojol lgsg cancel sekian terima kasih moga bantu teman beli ismile,5,positive
Alhamdulillah dapat yg tahun produksi 2024 & lcd dari samsung. Semoga awet. Aamiin 🤲🏻,alhamdulillah produksi lcd samsung moga awet aamiin,5,positive
"Mantappp terimakasih yaaa, garansi Indonesia!!
harga lebih murah dari iBox dan digimap",mantappp terimakasih yaaa garansi indonesia harga murah ibox digimap,5,positive
"paket aman kirim ke Kalimantan bubble nya tebel banget, semoga gaada kendala",paket aman kirim kalimantan bubble nya tebel banget moga gaada kendala,5,positive
dapet pa/a seneng banget seller juga menjamin terimakasih ismille,dapet paa neng banget seller jamin terimakasih ismille,5,positive
"Pengemasannya aman banget, bubble wrapnya tebel banget. Gak nyesel beli disini 🥰 👍",emas aman banget bubble wrapnya tebel banget gak nyesel beli,5,positive
Alhamdulillah barang udah diterima barang ori dan semoga hp nya sehat sehat aja ga gs🥺,alhamdulillah barang udah terima barang ori moga nya sehat sehat aja,5,positive
"packingnya agak gemes, tapi syukurnya ekspedisi aman.",packingnya gemes syukur ekspedisi aman,5,positive
"pengiriman cepat banget, ga ada 4 jam
mantap dah pokoknya",kirim cepat banget jam mantap dah pokok,5,positive
"barang bagus, cuman lebih prepare ke ekspedisi aja sih",barang bagus cuman prepare ekspedisi aja sih,5,positive
"mantappp sesuai request PA/A
Pengiriman cepat ke lambar cuma 2 hari.
admin responnya cepat.",mantappp sesuai request paa kirim cepat lambar admin responnya cepat,5,positive
"Thanks ya Kak 
Respon & Pengirim cepat & aman
Awesome seller 😇👍",thanks kak respon kirim cepat aman awesome seller,5,positive
"packingnya mantap berlapis"" bubble wrap sangat amann, barang berfungsi dg baik",packingnya mantap lap bubble wrap amann barang fungsi,5,positive
"**** kerja peras kerimgat banting tulang buat beli mainan doang. no kids no wife. sepii amat hidup gw. gpp lah, itung2 memanjakan diri. taun depan beli iphone 15 pro max ahh.. doakan aku kawan2 toppers!!!",kerja peras kerimgat banting tulang beli main doang kids wife sepi hidup gpp itung manja taun beli iphone pro max ahh doa kawan toppers,5,positive
"Barang sudah kami terima packing sangat bagus dan aman dgn lapisan bublewrap maksimal, sangat direkomendasi",barang terima packing bagus aman dgn lapis bublewrap maksimal rekomendasi,5,positive
"Barang Aman
pemgirimanndibantu cpt instan hrs nyabsdh lewat Jam nya tp dibantunkrm.kurir pi kup di hari ni jg",barang aman pemgirimanndibantu cpt instan hrs nyabsdh jam nya dibantunkrmkurir kup,5,positive
recommended seller,recommended seller,5,positive
"baru pesan tgl 9, tgl 10 siang udh nyampe, mantap sesuai pesanan.",pesan tgl tgl siang udh nyampe mantap sesuai pesan,5,positive
"sudah pembelian ke 3 di toko ini,,,, seller amanah Garcep,,,, makasih",beli toko seller amanah garcep makasih,5,positive
pemakaian udah 1/5 hari dan puas banget. bismillah gak ada kendala,pakai udah puas banget bismillah gak kendala,5,positive
"barang segel, garansi , barang ori, kelengkapan asli, respon seller juga cepet",barang segel garansi barang ori lengkap asli respon seller cepet,5,positive
"Pelayanan bagus, seler responsif menjawab pertanyaan. Produk ori dan pengiriman sangat aman, baru pertama kali beli iphone online. semoga barang awet dan original",layan bagus seler responsif produk ori kirim aman kali beli iphone online moga barang awet original,5,positive
Produk original dengan garansi resmi. featurenya berfungsi dengam baik. seller komunikatif dan pengiriman super cepat. recommended,produk original garansi resmi featurenya fungsi dengam seller komunikatif kirim super cepat recommended,5,positive
"Barang original, segel, dan garansi indo. Pelayanan seller top banget…informatif dan jelas,",barang original segel garansi indo layan seller top bangetinformatif,5,positive
"Alhamdulillah sampai dgn selamat dan mulus. Sesuai request jg warna, kode dll. good servicenya",alhamdulillah dgn selamat mulus sesuai request warna kode dll good servicenya,5,positive
"Barang original, garansi TAM, customer service mantap jam 11 malam tetap balas chat",barang original garansi tam customer service mantap jam malam balas chat,5,positive
"Customer Service responsif menjawab semua pertanyaan dengan baik, produk yang diterima sesuai dengan yang disampaikan. barang garansi resmi, Imei tembus. pengiriman cepat dan packing aman sekali.",customer service responsif produk terima sesuai barang garansi resmi imei tembus kirim cepat packing aman,5,positive
"Iphone 13 ORIGINAL, fast respond and fast delivery, seller mantap. Semoga awet dipakai. Terima kasih",iphone original fast respond and fast delivery seller mantap moga awet pakai terima kasih,5,positive
"barang ori, packaging oke,garansi resmi, pengiriman ontime",barang ori packaging okegaransi resmi kirim ontime,5,positive
"seller ramah dan responsif, masih segel satisfying banget pas bukanya
semoga awet untuk hadiah adik",seller ramah responsif segel satisfying banget pas buka moga awet hadiah adik,5,positive
barang original dan garansi resmi. pengiriman cepat dan admin fast respon.,barang original garansi resmi kirim cepat admin fast respon,5,positive
"barang ori garansi resmi admin responsif 
toko terbaik",barang ori garansi resmi admin responsif toko baik,5,positive
"barang masih disegel dan ada garansi, tidak ada kerusakan. admin fast respon dan tanggap",barang segel garansi rusa admin fast respon tanggap,5,positive
"Barang original, dan pengiriman cukup cepat, garansi juga original",barang original kirim cepat garansi original,5,positive
"kualitas terbaik, garansi utuh masih segel. the best ismile",kualitas baik garansi utuh segel the best ismile,5,positive
barang masih segel pengiriman juga cepat ada garansi resminya semua berfungsi dengan baik thank,barang segel kirim cepat garansi resmi fungsi thank,5,positive
"Alhamdulillah mendarat dengan selamat, sudah 2x beli disini trusted bgt, admin nya juga fast respond. Terbaekk pokoknya",alhamdulillah darat selamat beli trusted bgt admin nya fast respond terbaekk pokok,5,positive
"barang masih di segel, garansi resmi, sesuai deskripsi",barang segel garansi resmi sesuai deskripsi,5,positive
"mantap real dapet garansi tam ibox dan bener bener baru aktif garansinya makasih banyak min, walaupun sebelumnya sedikit kecewa karena pengiriman paketnya lambat dari seller tapi okelah tetep juara dengan kualitasnya. Mungkin next ditingkatkan lagi pengirimannya",mantap real dapet garansi tam ibox bener bener aktif garansi makasih min kecewa kirim paket lambat seller oke tetep juara kualitas next tingkat kirim,5,positive
"Barang sesuai deskripsi, barang new, garansi indonesia 1 th.. rekomended seller",barang sesuai deskripsi barang new garansi indonesia rekomended seller,5,positive
"Rekomendasi kirim ke Pemalang pengiriman cepat, barang original asli garansi",rekomendasi kirim malang kirim cepat barang original asli garansi,5,positive
Mantap. Seller terbaik. Hape kode PA dan garansi hidup sampai bulan Mei tahun depan dong. Joss,mantap seller baik hape kode garansi hidup mei joss,5,positive
Barang Segel Original. Garansi Resmi. rekomendeh,barang segel original garansi resmi rekomendeh,5,positive
Barang sampe pembeli dan ada kartu garansi. Cuma disayangkan jasa pengirimannya gak sesuai ekspektasi,barang sampe beli kartu garansi sayang jasa kirim gak sesuai ekspektasi,5,positive
"Barang sampe dengan aman, agak sedikit delay pengerimannya padahal saya pake SAMEDAY tapi nyampe 3 hari. But over all barang ok ORI garansi resmi indonesia.",barang sampe aman delay rim pake sameday nyampe but over all barang ori garansi resmi indonesia,5,positive
Seller ramah fast respon harga dan garansi bagus banget toplah,seller ramah fast respon harga garansi bagus banget top,5,positive
"adminnya banyak, responsif semua. Respon dan pengiriman cepat cuma minta TAM ngga dapet. Thanks anyway",adminnya responsif respon kirim cepat tam ngga dapet thanks anyway,5,positive
"barang aman, pengiriman lancar, garansi ada,
legit brand new plus gak ribet pas checkout",barang aman kirim lancar garansi legit brand new plus gak ribet pas checkout,5,positive
"So far ga ada masalah, garansi mya bener garansi Apple",far garansi mya bener garansi apple,5,positive
"First time beli iphone via online, yang sempet ragu tapi berujung sangat puasass, makasih banyak seller yang mau ditanya tanya terus dan responsif, next kalau ada rezeki aku beli disini lagi…. 🤍",first time beli iphone via online sempet ragu ujung puasass makasih seller responsif next rezeki beli,5,positive
asli ada badaknyaaaaaaaaaaa,asli badaknyaaaaaaaaaaa,5,positive
"barang ok, cuma sedikit kecewa awal nanya PA/A ready stock, kemudian waktu di proses seller bilang adanya ID/A dan ternyata yang dikirim SA/A. untuk proses pengiriman sesuai dengan apa yang kita pilih.",barang kecewa nanya paa ready stock proses seller bilang ida kirim saa proses kirim sesuai pilih,5,positive
"Barang segel garansi resmi, pengiriman cepat",barang segel garansi resmi kirim cepat,5,positive
"Pengiriman sangat cepat, Iphone Original walaupun minta yg type PA/A tapi yg datang type SA/A
Tapi its oke tetap Original",kirim cepat iphone original type paa type saa its oke original,5,positive
"Barang masih segel, garansi resmi ibox 1 tahun, itemnya mulus dan sesuai request, pengiriman cepat, packing tebal, toko terpercaya, terima kasih",barang segel garansi resmi ibox item mulus sesuai request kirim cepat packing tebal toko percaya terima kasih,5,positive
Paket sudah sampai dengan aman. Sukses untuk sellernya. Terima kasih,paket aman sukses sellernya terima kasih,5,positive
"Barang masih segel, garansi resmi. Mantap.",barang segel garansi resmi mantap,5,positive
"Barang masih segel, ori aman lancar jaya semuanya. Top deh iSeller, adminnya fast respon👏🏻",barang segel ori aman lancar jaya top deh iseller adminnya fast respon,5,positive
"Kondisi barang aman, tidak lecet juga. sejauh ini dalam 1 minggu bisa digunakan dengan baik. Semoga kedepannya juga bagus terus.",kondisi barang aman lecet minggu moga depan bagus,5,positive
"Barang sampai dengan aman. Qualitas barang nya sangat bagus, tidak ada kendala apapun ketika nge set up device nya. Admin nya pun melayani dengan amat sangat baik. 10/10 would buy in here again!",barang aman qualitas barang nya bagus kendala apa nge set device nya admin nya layan would buy here again,5,positive
